"time","ankle_moment","knee_moment","hip_moment","ankle_fx","ankle_fy","knee_fx","knee_fy","hip_fx","hip_fy"
0.5933333333,2.0745078859,4.5698183669,11.4468459161,15.3320371875,20.7025192025,20.9749206487,49.5788703793,-34.2281367112,107.5638851311
0.6,11.9782372185,-8.7186505825,-29.3111074806,-12.5771828125,29.6836751275,-59.4436659362,51.2797815764,-113.3045220303,106.7465710957
0.6066666667,-1.1498647521,2.3155811126,10.0139244021,8.0599246875,10.8185062962,17.1488616525,41.6965691293,-24.5587999095,108.5846155591
0.6133333333,6.1531010858,-3.5607566423,7.3292318575,-5.2209390625,41.5652369463,-2.4317579275,70.8336126621,-13.3895174694,111.2769800745
0.62,11.2532871379,5.3298067686,5.3405346519,3.390525625,44.4906441556,-8.5653288501,90.4584256854,-98.5448920283,177.621759705
0.6266666667,5.6891931736,-5.7425897549,-0.2512482201,-2.9610328125,46.7629413963,-17.8833073574,68.1132454274,-34.9176641652,141.7016457961
0.6333333333,12.7275327992,6.375598449,1.9088874742,6.6290140625,51.2602400963,-11.9631947463,74.5672464225,-69.8506546384,89.5175484135
0.64,3.3618123203,0.2934100001,10.2666112036,3.15124875,26.983200365,-4.5819658349,69.4096235953,-32.964669855,154.5227274271
0.6466666667,0.6719832184,-2.66826753,1.8418229273,-0.363605625,23.2156400806,-5.9971607213,64.5752948104,-30.2798778053,71.8714987881
0.6533333333,10.125053787,3.041880585,16.7107394681,-4.1244225,51.3074047744,-15.3518871412,106.0254492042,-55.1066103532,238.3449788322
0.66,5.6406907687,-1.5208938269,-8.1802341982,-6.979661875,39.8187242275,-24.6343700013,69.3579878893,-63.9014504253,65.5449316531
0.6666666667,1.6966756427,-12.8467462244,-2.021072126,-16.858600625,50.3319494619,-46.3665512112,132.7358349425,-79.0930635612,280.9851867917
0.6733333333,9.4872596821,0.3209029262,-4.4620159854,-14.204563125,45.6416105712,-34.055323845,76.4818002424,-61.095826599,110.960775574
0.68,0.8338310113,-9.8390044366,-17.5181001671,-14.4836240625,21.4703330806,-44.2558783237,67.3041670626,-82.1807574818,165.46573971
0.6866666667,4.6094376029,-11.8305824302,-3.527088227,-29.2481403125,48.0631788494,-50.1817687363,97.2071442834,-7.4988215982,130.0615116276
0.6933333333,0.0196299271,-14.7776316009,-13.695206883,-24.8663375,52.3510823306,-65.273705225,118.8941897845,-104.0034317031,298.2437889577
0.7,-2.2330788765,-20.3966862867,-11.5488489948,-37.487726875,61.2847568087,-65.6181888963,115.673533275,-6.1210343642,163.6443536075
0.7066666667,4.2687213451,-10.7582848966,3.9246217781,-30.0351071875,45.9709513869,-57.6447354962,110.4087634648,-49.3950504661,286.959151003
0.7133333333,5.8258803623,-10.4166796735,-4.540841332,-28.38604625,28.98312199,-65.2276464538,88.8926736196,-27.8898323999,232.8671026006
0.72,6.2919099893,-6.5161981487,21.5921077613,-30.78527625,35.3732394087,-39.4419989699,88.489067187,39.726570942,220.7560450194
0.7266666667,1.865658655,-21.4121020774,-0.979175375,-40.27623375,22.3460430713,-71.3326929263,82.1142311029,29.5549186357,249.7194508387
0.7333333333,3.4619009316,-23.2729861849,-12.7425180871,-46.330609375,11.87171279,-54.55511785,0.9484703161,71.4697692741,53.105206872
0.74,8.4683581911,-18.5187459603,-35.9460901742,-31.3435203125,15.3860968681,-97.9418275025,40.4816072949,-93.3541977784,214.0213924167
0.7466666667,1.5951201691,-32.2633281979,-41.7139468281,-54.164834375,7.98012684,-91.6726353125,18.4856390831,-40.9104414007,122.6506625783
0.7533333333,3.125217825,-22.8601894866,-25.3592941563,-36.85507875,6.9516258025,-76.2938512425,25.8603857676,-13.5749402324,162.6863502282
0.76,0.4858271275,-19.5888432116,-8.8717413626,-34.6354921875,18.3234496681,-62.7504069338,54.7860625866,-12.8427714998,245.6809598453
0.7666666667,-7.2992330424,-29.3745611974,-22.8266894416,-39.5498678125,22.2335895275,-69.2195100587,56.340370507,-14.6508617627,187.8732802397
0.7733333333,-3.6274374507,-18.2020301193,0.061521723,-31.517341875,29.8599986556,-46.9697784976,61.4799074889,43.9116871184,196.0333618695
0.78,-2.6768014735,-15.9627305396,-16.7814850113,-21.9101590625,22.5912643119,-49.5275610087,40.5435870136,-11.6523930086,119.4139162797
0.7866666667,-1.2561292908,-22.7616834907,-39.4787308088,-30.1186659375,1.996221815,-71.8327821263,22.2210974771,-52.0903508064,120.4967690681
0.7933333333,0.2928356923,-16.4818765231,-39.3002719035,-18.301483125,1.6095878338,-61.7382373837,7.7803176923,-65.5707309457,78.5186116691
0.8,-6.7340091402,-53.9373048004,-131.7651267254,-2.2785821875,-420.6547404538,-32.0026398962,-390.5626701084,-29.1004551482,-325.1197980576
0.8066666667,-7.5159802496,-10.4418001593,-43.8182018335,37.164215,-364.2255830069,58.3551508249,-267.6215628105,16.8415994989,-227.2797481923
0.8133333333,7.9931082249,39.855351362,48.5726625264,75.5366840625,-367.5472836319,151.6095006376,-228.2436754472,23.9015357356,-34.921690079
0.82,14.6946747307,14.0506461499,-27.9682572614,81.9055021875,-470.1073836662,71.2322979,-415.6253390973,-29.8517910961,-114.3539170935
0.8266666667,3.5494954095,-15.9751390766,-85.4395985141,91.1559725,-497.9482918194,14.6610474088,-472.5137419667,-110.2394206651,-170.7560974937
0.8333333333,-9.3209353902,-42.1127780784,-78.8771525349,51.134010625,-495.9761764006,6.7177780412,-441.8977313171,68.364348357,-280.1579547857
0.84,-4.8823522976,-43.7952557234,-70.8788479659,36.3362921875,-532.1252756163,13.3488687363,-496.6588232489,101.1103673885,-298.0726629682
0.8466666667,5.0028286133,1.2407605973,-2.6130275966,74.7572865625,-539.2432494975,99.3989400737,-491.8934240512,195.1639351635,-416.7417261232
0.8533333333,-3.7983728235,23.3506445863,9.0320378464,117.4752109375,-544.8076853631,147.992957035,-505.2263434951,163.2708529272,-461.5806306283
0.86,-4.2801769316,47.4286453429,29.7514967213,136.1121778125,-553.82101741,199.6173546413,-536.8500309327,140.9747585872,-479.6326984923
0.8666666667,-3.2118041179,6.4311980876,-90.6362500859,100.201784375,-599.69086141,43.7185343,-612.9445393492,-23.2234579419,-605.4317367544
0.8733333333,-8.8173476026,20.7045119796,-71.4176457006,114.808028125,-615.8687206319,78.5214656388,-601.5934994877,-31.4703894314,-533.5985512731
0.88,-13.0148550223,-1.9399595829,-136.3198740232,93.243803125,-633.9000331631,-0.6726209675,-618.3688176345,-171.3333935795,-562.497237257
0.8866666667,-22.8697429411,-0.4932799694,-118.1259067574,100.871108125,-638.6885592569,20.2102906975,-595.9464719287,-109.5500348705,-525.5928476269
0.8933333333,-20.6550170457,18.0108446381,-78.2601799704,107.2306478125,-671.98803301,68.7324854574,-635.6058539188,-54.3405057606,-476.1632063266
0.9,-15.8938425906,12.8780788601,-94.666187073,89.67394375,-692.5937711194,38.1922520426,-654.2473337574,-81.7560378153,-587.6755449803
0.9066666667,-23.8958442267,18.2435673657,-58.5958359133,95.291295625,-704.4171045538,84.8178738212,-673.1718617271,32.957300037,-546.4403396979
0.9133333333,-13.8443648231,16.3673198417,-70.4005183659,82.3137278125,-719.7261207694,49.5120870175,-694.0363779448,-3.1770060664,-582.1213849174
0.92,-19.7460446714,11.8076339865,-55.6300234153,77.9240659375,-732.7681327569,62.2640731937,-706.388977117,65.0952420017,-621.8570203942
0.9266666667,-19.2845166353,26.5047376439,-17.0497469756,83.6446853125,-736.4582912131,105.9480286638,-708.0040874208,116.6619668118,-605.3687472732
0.9333333333,-26.8001982447,16.0793263262,-15.2341052675,77.56163375,-727.97034301,98.2216301337,-674.7269265194,129.8260906317,-563.0981277302
0.94,-24.5837455929,21.9380517859,-4.7238285082,79.290816875,-721.7562132912,103.6292985238,-679.7972266575,116.8335289677,-550.0799577909
0.9466666667,-33.4424992684,14.9081015879,-18.3382141552,79.6494459375,-709.4945288225,94.9083189862,-667.0377184433,97.1784618683,-558.8325981214
0.9533333333,-33.3760095736,-4.6585132854,-63.8747876471,55.558225625,-695.0913871944,25.576860515,-653.8496585455,-0.8765771351,-504.5781505999
0.96,-45.0093269141,9.7798605761,-32.6437416994,73.626581875,-676.1610398506,94.2959066238,-645.4132942767,55.8100015397,-612.1754408565
0.9666666667,-35.2998816612,-8.6747970602,-78.4350883285,46.871784375,-662.4132204381,3.0261367837,-632.3264983554,-47.9538393444,-534.9993630029
0.9733333333,-50.9023299771,6.0388903567,-26.8320647517,69.1394175,-646.9454623506,93.4631292376,-619.4638960823,46.3629906317,-505.1057179991
0.98,-38.7315807251,-14.9232989814,-88.9172075368,36.0919534375,-633.8565108413,-11.039610725,-599.8352554215,-125.0296632169,-570.8680639131
0.9866666667,-47.3089456779,10.1686261215,2.3443396717,60.31182125,-620.4254724944,94.3805649575,-591.1384400485,220.7179222173,-493.6160108611
0.9933333333,-44.3572451887,4.2677906103,-26.3307643651,58.1050703125,-600.681532285,62.1605769963,-538.8607230451,-2.5586163236,-433.2389259007
1,-42.3819246557,-12.4998991607,-77.4484330698,35.367746875,-629.7615305788,-12.437014295,-668.4908334074,-48.5793933592,-565.8749042834
1.0066666667,-49.3071613658,0.6368564114,-15.1618049944,51.4163190625,-585.7249304256,65.9382512763,-519.0827090937,63.8148746704,-432.9124146351
1.0133333333,-50.0753444627,-0.4599349169,-14.7874882602,48.8591078125,-567.5260047381,64.6714638512,-482.5634808899,39.2666949152,-385.4430019229
1.02,-49.6830272,-11.0587772463,-51.4892983119,37.663896875,-592.7036301756,12.5154021988,-597.2765259867,-10.5221687373,-474.2953557489
1.0266666667,-56.8291643035,-8.7829328824,-27.7829594644,48.6893990625,-570.2382122162,47.2870348575,-535.9304593864,33.4010513894,-422.0961422206
1.0333333333,-49.773604086,-3.7990794119,-22.1717633875,46.7093990625,-557.0022772288,39.9455570737,-509.3718934314,28.3533884677,-405.674628261
1.04,-58.4982314595,-13.6691421707,-28.0908364332,37.0109859375,-555.5172313506,39.1106454263,-526.5660589129,40.5262298304,-426.7666219693
1.0466666667,-58.0025321614,-14.3049754607,-33.094398234,38.6025728125,-548.8786175038,29.4825412975,-508.2134984164,17.8903726914,-403.6138573684
1.0533333333,-63.6011503832,-13.5819085897,-19.1044017091,41.830816875,-557.3177494475,48.827090625,-528.3549243272,49.998853635,-430.990860686
1.06,-63.4230530045,-15.1240593758,-27.9065711928,39.018798125,-559.8345452662,35.0519109088,-527.5498893694,29.8535441009,-430.1441630434
1.0666666667,-64.1269429774,-17.0591328286,-30.4834836593,34.2118028125,-551.1546150444,30.7097791187,-521.3852905807,18.0926137785,-429.1926076904
1.0733333333,-67.3935380001,-21.0022088899,-27.4957404058,34.03,-549.1183204162,30.5116516676,-510.0279614928,28.9256290077,-406.5506090165
1.08,-73.7483431552,-26.081478749,-33.4288504867,32.4225728125,-541.3085481881,30.8118751225,-501.0387807568,22.9291057826,-393.9351176644
1.0866666667,-72.7339691449,-22.3474341773,-29.4000636715,34.3170421875,-548.2542667756,32.0572457662,-519.1966343724,13.0462786281,-423.899371305
1.0933333333,-79.4935325963,-31.1719818223,-29.7556299659,27.9885821875,-545.6891711038,31.3063706726,-510.3993513277,46.8517599387,-415.2805749894
1.1,-75.0133078776,-27.0512580474,-33.6423858378,29.211586875,-551.9574996975,20.4281538637,-512.2952187159,2.1249789276,-404.8251133731
1.1066666667,-84.6722097207,-35.5940350987,-30.7488455655,26.0006009375,-545.7232750006,30.199919915,-505.1549532475,35.715491255,-409.4285171826
1.1133333333,-80.3172380965,-29.6710523541,-26.3442153874,24.59836625,-560.4123236413,25.7123285038,-529.0157902815,29.4217277697,-425.4188943064
1.12,-83.4523818517,-30.6789010476,-20.3281880824,22.317643125,-571.6113770506,30.091280625,-544.0954279836,52.4210593591,-446.4458802636
1.1266666667,-86.3409230256,-40.8072788883,-38.2389643677,12.5121409375,-567.8762192881,9.0738610712,-519.3324797264,10.245624081,-411.7941990812
1.1333333333,-84.3751587811,-30.5011156982,-13.0460000035,15.7810328125,-588.5513128069,27.7298910138,-562.442765262,68.0456401519,-463.880662713
1.14,-89.4048107506,-34.4992906266,-5.885322888,10.7778121875,-599.0210664381,34.939832265,-571.7701595417,76.477055571,-480.6564454997
1.1466666667,-94.8367650188,-48.8992313414,-76.9236395767,4.2213709375,-602.1453478506,-29.7898478525,-548.9967697375,-98.1474244984,-411.3969682508
1.1533333333,-89.5442617248,-38.0467000609,-19.3863893673,-2.235239375,-613.4898370506,10.1940296237,-599.6596722006,7.9996370777,-513.7270444212
1.16,-99.2901077377,-39.6487670473,-10.6677345184,5.0709575,-604.7580416225,35.4526649413,-544.9271436571,93.1436473992,-435.6835335728
1.1666666667,-98.2495346158,-50.523065102,-49.2252084485,-12.4435771875,-640.6246486975,-29.6823957075,-628.3896731307,-20.4574251016,-528.3826329225
1.1733333333,-105.2151681986,-38.8821004527,-19.2864402474,1.9091546875,-636.8388566475,32.8039222038,-598.2783721769,-46.556390746,-509.4920872085
1.18,-101.3707455426,-53.8673083016,-37.8791379785,-19.9178590625,-632.5388918475,-26.8985855375,-590.6005131268,93.8758564223,-467.5686848517
1.1866666667,-103.1113302326,-48.5467654788,-38.5252730382,-18.7749765625,-648.2316982694,-17.5568475662,-606.9956132813,-3.4270427042,-499.2475988934
1.1933333333,-107.3871233064,-49.4915444768,-32.0873233153,-22.3609859375,-664.4913685975,-18.0893721313,-627.9600134026,65.4443108927,-492.6528431788
1.2,-106.1360919918,-47.9681879045,-40.7405400376,-26.128798125,-665.4662053006,-15.3180004537,-628.2815924784,-159.5182338216,-575.0783176866
1.2066666667,-101.4780293338,-45.8036782556,-31.6682690203,-33.352835625,-674.3320456131,-38.9226468938,-635.5230923671,63.3284707161,-502.9831766054
1.2133333333,-106.0226051863,-45.8141831073,-24.1922073554,-37.71836625,-683.7074105569,-24.5031825,-646.1707452396,11.712579702,-552.9016974186
1.22,-109.0063389784,-53.0735997103,-56.3333507752,-43.9966103125,-691.1464985444,-60.27305251,-652.098039527,-71.841549136,-532.8944438576
1.2266666667,-111.7113405742,-45.8919646771,5.4420046267,-44.9117559375,-695.28070726,-5.4589908975,-667.7646882303,87.5221793445,-593.8900936233
1.2333333333,-110.4817050059,-51.6822900436,-30.6072680216,-58.1126196875,-695.65201011,-46.86105677,-659.6497520043,-10.18132376,-553.1364680931
1.24,-109.5507851833,-59.2459084032,-53.4509694719,-69.20528625,-696.4049188944,-87.6863320425,-667.6808843708,-50.5923393825,-594.9039594764
1.2466666667,-122.7921706555,-45.0936131263,1.0028341134,-52.3507984375,-700.1911108569,7.5310859525,-638.4424021048,55.0951953665,-515.880225913
1.2533333333,-108.3432490183,-45.5504404385,-19.0251934613,-67.415624375,-708.3480938725,-66.4384781413,-706.954645166,-28.2697775892,-658.886059556
1.26,-118.6564483169,-53.3309799665,-22.1839868592,-76.596009375,-716.541470035,-57.7472705288,-677.2570966668,8.1200138213,-569.0257004472
1.2666666667,-122.5089525906,-59.2592268902,-42.5669248732,-89.2394928125,-722.3803703631,-79.6227258612,-679.9470674637,-49.0929732552,-568.1965946973
1.2733333333,-114.0268880676,-41.5618861987,-10.0948931967,-78.465051875,-721.0015318225,-59.4157531813,-685.3773057084,-7.5078354373,-593.7996208584
1.28,-121.4210847972,-54.5936184343,-36.8754838301,-92.52846,-725.8140783506,-92.4888144488,-691.2015989308,-56.8340781727,-601.4419221448
1.2866666667,-113.5439214331,-30.3746156034,14.5434746826,-83.3360846875,-721.383266085,-45.1488678325,-699.9414585669,24.9888417095,-657.6161687444
1.2933333333,-117.348911455,-45.6346092155,-27.344609374,-97.1478121875,-714.4098836225,-88.4048020913,-663.7726335193,-61.3642993373,-513.0611590303
1.3,-114.9612891981,-38.9360630807,-31.8721281096,-99.8461784375,-711.9078255256,-97.31352734,-675.0828522688,-109.54010501,-537.9063057844
1.3066666667,-121.9046833067,-42.7481756949,8.169464482,-107.871155,-710.0988232975,-70.0454122887,-677.6218787035,62.3235654753,-643.4885142799
1.3133333333,-117.7364191163,-41.524803252,-24.0248203866,-113.2125728125,-690.22987686,-102.8262157488,-657.0431214259,-22.8551657148,-600.7823736973
1.32,-117.0872394894,-40.3201338862,-27.7916273147,-121.083990625,-685.9184619663,-102.2912219688,-652.9809293504,-141.5796071748,-475.0362621902
1.3266666667,-116.9044605964,-40.5108202158,-17.2919079577,-124.5165634375,-671.8754898631,-105.8279615237,-631.9976536873,-3.8680092676,-577.7672516833
1.3333333333,-109.6752514235,-29.3684244871,-2.891764504,-126.2785353125,-658.5381513538,-96.6827426225,-627.3211579258,-27.7404680706,-559.1200267653
1.34,-105.2241845131,-28.8147265867,-20.671213421,-130.4749765625,-635.3390802725,-116.0416638163,-603.0955002763,-89.8557195404,-488.7176744497
1.3466666667,-101.5782261703,-28.5274622956,-26.2807610607,-137.350385,-618.3228912288,-122.7087387687,-561.903609553,-77.0241845666,-438.291817768
1.3533333333,-91.2520564994,-15.2385108341,7.4487113169,-134.655145625,-587.3147959413,-102.87962498,-565.6615532568,-36.474986684,-508.850668713
1.36,-88.7845448296,-16.537530115,-3.6656935653,-133.871878125,-550.8278665631,-102.4648278975,-518.0447961244,-63.7587733996,-402.2201388801
1.3666666667,-89.7220483179,-26.7542925882,-35.167663473,-140.871493125,-508.6614552819,-118.2634231837,-455.8234884024,-96.3242321197,-353.6362588362
1.3733333333,-65.5459591809,1.8937803723,59.8414132235,-129.4783946875,-456.707709335,-44.2334632263,-436.2973935504,100.9988684697,-379.1328496254
1.38,-68.110458614,-17.2094271837,-23.3779610138,-128.6167325,-407.1193148069,-97.425789395,-349.1812198364,-63.3570757789,-188.7372474902
1.3866666667,-54.8612229116,-12.1801681546,-6.931107255,-114.229089375,-338.3634034881,-75.8498636738,-287.2811903744,-22.1594458359,-192.0054688088
1.3933333333,-38.2005230302,6.8358333999,50.109370776,-89.1915215625,-268.7135703975,-15.4383584174,-254.9294254815,99.6050971847,-214.4862947889
1.4,-31.7361594666,-1.3199922415,12.3865468568,-80.4648828125,-214.5093181881,-32.011800275,-177.4963006401,18.0426014348,-60.6906765447
1.4066666667,-12.4995509854,22.1967926538,44.681286628,-29.1244509375,-165.6527894881,8.7743639662,-116.5869024691,109.0015272864,-51.0325353925
1.4133333333,-10.6264334825,4.9918759833,33.116709853,-47.449568125,-112.098959935,6.8531766313,-74.6178916731,45.5615983272,27.4722827751
1.42,5.2059880378,-13.4719984929,-18.8293506096,9.5143471875,38.57494769,3.3273091012,97.4460346333,5.3773025693,179.8205270988
1.4266666667,5.7137914357,-5.3582976443,10.8715687844,13.0292015625,27.1540950088,23.25464433,71.5931907241,76.334325084,124.4366514199
1.4333333333,-1.7790415338,17.4131138315,78.2938778012,35.996956875,15.2278305087,137.6248293674,47.1437516844,185.0918836633,157.070061672
1.44,0.949758855,-2.6300410714,9.4874944329,10.302159375,20.040756965,35.4747523276,55.6348524601,47.3841254657,152.7037265107
1.4466666667,3.2640605957,3.9690688516,24.3793729883,14.180619375,10.1088693181,37.5816003413,31.8033122814,61.6938791692,154.8517109424
1.4533333333,0.4159784356,7.7674197309,30.9905222931,26.300806875,8.63323649,72.5430669075,57.6296271897,71.8352747055,222.7400569533
1.46,22.0013487177,15.5862304173,24.1359973328,8.99461,26.5243936431,18.73964197,52.2852263826,28.428583384,199.5562152984
1.4666666667,25.3201064632,17.7225699062,25.5401349966,22.5285721875,39.4444946181,37.6677312188,81.0997730084,16.2895660808,258.2145005498
1.4733333333,27.1268212342,12.8064194836,27.8634722185,23.4069384375,52.1465677713,42.5689548749,103.9046986656,33.5641336831,261.8721084642
1.48,26.1685341389,21.1711068404,49.9088448343,33.726478125,37.7613034994,56.270026875,72.5270401825,71.2307182348,237.7589072035
1.4866666667,19.5379132928,6.3433814966,-19.390408713,22.029943125,30.0744100869,-6.2427764625,102.7967198004,-111.1333198424,335.607828765
1.4933333333,28.7348010454,26.4921491136,58.092941481,22.74076,26.98913859,55.542400795,48.8717035807,70.649858431,186.2577470882
1.5,1.8772246496,7.6815643923,11.5789463835,19.2104971875,-3.6414834006,29.3170033013,32.8966426325,-23.2253235068,206.5412946257
1.5066666667,21.1492933273,24.8205370108,45.3942787114,19.7996803125,14.6423876525,45.1246365599,32.4171293791,38.487013368,173.1037570579
1.5133333333,13.9209885423,13.1563330926,16.106426733,7.3295865625,12.1383885744,14.6469115413,28.0220375064,-18.8844481288,185.9565432528
1.52,13.6530448107,8.4117532529,4.8291855153,2.8659340625,14.6145564056,-0.87629503,41.5358377511,-48.6108426999,192.5796668393
1.5266666667,1.6048533293,6.5723311084,15.5099156326,9.2719434375,-4.7510865663,16.885444005,6.5814862914,9.5400286109,112.25749227
1.5333333333,12.8592770038,6.4301279466,-0.4849065608,3.5828825,17.4223905713,-8.4219458912,33.7646063794,-47.8594645712,155.5105727008
1.54,18.4738326261,15.951856832,31.6339781651,12.44701375,20.3468959119,23.4428239937,40.984512857,62.7809203577,175.5819971204
1.5466666667,20.0120022997,17.4556692311,17.2237089084,5.7995865625,19.920354915,17.0597004813,26.1255919504,-107.5211958627,82.8327932218
1.5533333333,20.6258195601,8.9487885778,11.0699036729,2.537258125,25.1354201556,-19.1892813238,36.9098465687,40.1113957743,132.9579848417
1.56,22.0411211483,21.1386166935,45.4224098013,20.28105125,26.2469580025,40.4932861137,43.8931237649,91.2034016697,195.0356650097
1.5666666667,10.1549198862,7.1704028871,2.900094409,4.48932375,13.1189506275,3.8565496575,23.9044148779,-73.3330427266,51.3026275518
1.5733333333,20.4081379937,20.7279612157,43.7497476986,17.6348728125,30.5290067212,49.1149952325,39.6041152489,30.1774112326,148.5205785697
1.58,2.4828860535,-7.1729960173,-25.3945749537,-11.63538,-3.2039446319,-55.0884588975,9.2621023096,-55.9430173756,88.3741224916
1.5866666667,10.0674552878,7.4917849798,19.4496284542,12.9124221875,27.1621027025,30.6324288688,49.0605259138,-23.8865082691,126.8873943015
1.5933333333,16.572527171,15.7842362298,35.6138233805,17.5782625,25.3840069525,39.36932314,47.7017401705,3.153560938,184.1873015587
1.6,15.7403448112,5.6325948719,11.6830068427,-4.3394459375,17.95462864,-31.1305102175,30.0333929613,163.9266049824,101.7881617593
1.6066666667,19.387658416,11.7249057756,11.3547725424,8.2567040625,30.0115135994,10.7574832462,53.258896126,-156.6767984917,144.314613817
1.6133333333,17.1645447822,8.2817703382,11.7655848677,5.88970875,33.3082760681,1.209978975,51.2575359566,-51.7229355031,186.2737775462
1.62,4.6172368961,-8.2931897614,-12.5000411529,-4.1314178125,24.7757218525,-25.585102585,45.5531087999,-47.1834171369,118.6941087467
1.6266666667,13.0292363211,13.3720031537,40.4192297385,20.1513140625,37.115620415,51.5358207413,71.4319631143,20.6391524453,175.3564792926
1.6333333333,13.2428024791,-4.4021727787,-19.1467300746,-10.706103125,29.6529623056,-48.573046115,34.2715999272,-94.2576003171,143.7756017917
1.64,8.9869490085,8.7889971224,27.6313181975,20.2561215625,42.6379251837,46.7922105325,70.9600937431,-11.4858370295,137.6947457425
1.6466666667,11.4812776237,-5.6009059314,-19.1917522603,-8.0430984375,26.1057967025,-46.222541655,37.0004805598,-66.795859473,91.0860100462
1.6533333333,8.8033655841,9.7899902967,24.5473824344,14.7980465625,31.35042069,30.6990220688,51.2175146861,-16.3040614192,145.5747634277
1.66,12.0192158933,7.9183697472,22.8060772112,6.424563125,34.2441028556,21.6041450712,64.2244660301,-24.6177630768,164.0991798701
1.6666666667,17.1182948435,-0.4188894039,-24.7631008224,-6.7758871875,30.3858663213,-54.2914690424,35.3277317901,-115.2539191365,89.9863599123
1.6733333333,13.1468076685,13.2408630869,31.4405864916,12.4231921875,30.1978614025,28.8450014062,65.9651535411,-21.0863060077,154.4900998503
1.68,17.0837128103,13.5500064337,33.8487375235,11.978600625,42.1313139463,24.913933425,72.3524266741,10.4905960109,132.5143167067
1.6866666667,15.4757401925,-3.9901165062,-40.0008971618,-10.632544375,28.9887886306,-71.2746905125,43.8439853214,-161.8649907745,115.8421020738
1.6933333333,10.2418673438,5.1771776995,23.1841087671,2.93009375,39.0870457556,15.7612598075,75.4525970363,-3.7136781384,140.968852225
1.7,15.056142418,11.0986584759,21.3188965896,7.430525625,44.2195263494,10.204159485,75.7060317895,-40.825527801,141.1929337231
1.7066666667,7.1021023468,-0.5994461025,-1.850520193,1.26163375,41.0998091463,-12.3297940551,58.8106515726,-68.0938773412,130.8767069076
1.7133333333,15.4183659537,5.7578028486,14.0964261874,0.881201875,49.9657009431,-6.4275721024,75.4396087225,-17.3853316444,103.2241481101
1.72,1.7762628237,-4.903477162,-16.5985897269,3.5754553125,25.2730419088,-26.7168552976,73.6404675984,-99.3945682935,133.2467762604
1.7266666667,13.0421026709,6.9392110075,8.6422610542,-0.806779375,46.6925411806,-8.2033954562,65.9312143212,-55.3769172003,115.2035201142
1.7333333333,5.4928166143,-2.6444800225,9.4269692525,-2.6173803125,50.3541909119,-12.6026176813,103.7345244798,-48.0135325633,184.7208920382
1.74,6.8856968807,-1.7680770814,0.1436548622,-6.4158403125,50.1234822369,-21.66616236,100.2276706958,-79.163034582,165.3388983068
1.7466666667,1.9109342561,-3.4822578043,-4.3924367014,-2.9694459375,26.3420424462,-20.8083892726,73.0087672709,-51.7784407065,107.3326911335
1.7533333333,8.6691454025,-9.1768095591,-14.144209056,-17.50182125,43.7187626494,-56.6669617024,91.3463479372,-93.7372823825,217.0547669908
1.76,10.5286998838,4.8149726064,12.5679845463,-9.00615,44.3665731463,-22.4374408725,105.6848167218,-43.1575249664,166.7164152996
1.7666666667,11.0736630254,2.3520007854,10.5951946806,-13.11461,46.3005490181,-31.7394680862,99.198831551,-47.4316236282,202.6733433896
1.7733333333,8.5518253419,0.8193301995,6.7196762363,-14.32220625,47.4678460275,-35.1267922913,107.6673698831,-37.5437014494,157.4808171389
1.78,2.8447446406,-20.8482748095,-36.4212027986,-34.6424875,46.9114199931,-81.3014145025,76.4928245439,-86.0358105024,166.0527098187
1.7866666667,0.661119651,-12.3377551565,10.148180697,-27.6181871875,49.935341765,-38.3582447575,98.8270293413,29.7057993365,169.12502449
1.7933333333,-1.9038772964,-20.0601190664,-18.8304190748,-34.2182809375,46.4296615994,-76.7657310662,121.8695106047,-90.7250976722,315.8105182499
1.8,4.3667164474,-13.570780444,-19.8120004551,-29.2870790625,41.6628696244,-79.9929617475,100.9392118378,-61.8128811075,201.8625943918
1.8066666667,-1.667054778,-15.2501853984,12.6902350047,-31.6486659375,33.6584978431,-33.7980767063,68.5048782417,65.0892525458,198.9645004011
1.8133333333,3.8593215742,-18.4133042946,-10.1417036648,-39.6891915625,23.6002636213,-77.7333734875,89.5905721652,-15.7956378175,231.7263984596
1.82,3.7617077633,-20.0214423132,-1.8480149007,-42.5528440625,22.5388508806,-65.2666354738,61.9763649076,16.6597201083,248.916147748
1.8266666667,3.8536029356,-25.6163279157,-12.7695431987,-47.70392375,13.6668545713,-70.37806961,28.9568541283,39.1498146521,143.2575093001
1.8333333333,7.548578749,-28.8920785036,-64.5177240894,-49.7192853125,7.6543705962,-111.1566745663,-3.523582884,-96.2456943644,58.8005058018
1.84,-1.642183051,-36.7081461623,-31.6993211128,-57.3873603125,5.9848408931,-92.9400914187,41.0433405381,-8.8903592308,231.2500933384
1.8466666667,5.3852247007,-17.8165537007,-6.7161034554,-35.52142625,5.6545396587,-57.8022260526,26.2097871409,27.9305839136,163.7925448021
1.8533333333,-2.9155835093,-25.7583911173,-12.3904371915,-33.8759240625,-8.4786502319,-54.2894961375,30.5473118786,16.4352785085,180.59313029
1.86,-1.157261347,-21.4890944419,-15.1395805354,-30.4822715625,-2.5894511256,-54.6139744538,29.2092358229,0.1984952362,190.9071129497
1.8666666667,1.5497907819,-14.4491738259,-17.760743122,-26.41758625,21.65283259,-56.3911777225,40.0694046968,-23.8848147865,146.8186982486
